ts_id,ds,y,water_prod,tubing_pressure,casing_pressure
WL01,2014-07-18 00:00:00,516.0,4.0,182.0,441.0
WL01,2014-07-17 00:00:00,526.0,5.0,525.0,507.0
WL01,2014-07-16 00:00:00,532.0,5.0,567.0,548.0
WL01,2014-07-15 00:00:00,578.0,5.0,599.0,583.0
WL01,2014-07-14 00:00:00,549.0,3.0,205.0,513.0
WL01,2014-07-13 00:00:00,67.0,0.0,834.0,839.0
WL01,2014-07-12 00:00:00,276.0,0.0,781.0,785.0
WL01,2014-07-11 00:00:00,360.0,4.0,613.0,602.0
WL01,2014-07-10 00:00:00,439.0,4.0,612.0,600.0
WL01,2014-07-09 00:00:00,319.0,1.0,259.0,506.0
WL01,2014-07-08 00:00:00,218.0,0.0,758.0,762.0
WL01,2014-07-07 00:00:00,6.0,0.0,814.0,818.0
WL01,2014-07-06 00:00:00,98.0,0.0,774.0,778.0
WL01,2014-07-05 00:00:00,149.0,0.0,744.0,748.0
WL01,2014-07-04 00:00:00,178.0,0.0,214.0,450.0
WL01,2014-07-03 00:00:00,377.0,3.0,150.0,464.0
WL01,2014-07-02 00:00:00,406.0,4.0,177.0,432.0
WL01,2014-07-01 00:00:00,373.0,4.0,220.0,465.0
WL01,2014-06-30 00:00:00,373.0,4.0,237.0,517.0
WL01,2014-06-29 00:00:00,370.0,4.0,246.0,475.0
WL01,2014-06-28 00:00:00,433.0,4.0,187.0,482.0
WL01,2014-06-27 00:00:00,488.0,4.0,198.0,498.0
WL01,2014-06-26 00:00:00,190.0,5.0,284.0,564.0
WL01,2014-06-25 00:00:00,347.0,0.0,139.0,540.0
WL01,2014-06-24 00:00:00,247.0,3.0,210.0,592.0
WL01,2014-06-23 00:00:00,188.0,1.0,177.0,590.0
WL01,2014-06-22 00:00:00,186.0,0.0,146.0,597.0
WL01,2014-06-21 00:00:00,312.0,1.0,178.0,558.0
WL01,2014-06-20 00:00:00,561.0,0.0,257.0,546.0
WL01,2014-06-19 00:00:00,328.0,0.0,522.0,592.0
WL01,2014-06-18 00:00:00,331.0,0.0,818.0,822.0
WL01,2014-06-17 00:00:00,0.0,0.0,12.0,900.0
WL01,2014-06-16 00:00:00,0.0,0.0,13.0,892.0
WL01,2014-06-15 00:00:00,0.0,0.0,12.0,880.0
WL01,2014-06-14 00:00:00,0.0,0.0,12.0,865.0
WL01,2014-06-13 00:00:00,0.0,0.0,12.0,850.0
WL01,2014-06-12 00:00:00,0.0,0.0,13.0,835.0
WL01,2014-06-11 00:00:00,0.0,0.0,12.0,819.0
WL01,2014-06-10 00:00:00,0.0,0.0,13.0,806.0
WL01,2014-06-09 00:00:00,0.0,0.0,13.0,792.0
WL01,2014-06-08 00:00:00,0.0,0.0,12.0,777.0
WL01,2014-06-07 00:00:00,0.0,0.0,11.0,761.0
WL01,2014-06-06 00:00:00,0.0,0.0,29.0,740.0
WL01,2014-06-05 00:00:00,0.0,0.0,63.0,717.0
WL01,2014-06-04 00:00:00,0.0,0.0,105.0,663.0
WL01,2014-06-03 00:00:00,328.0,0.0,111.0,518.0
WL01,2014-06-02 00:00:00,330.0,2.0,143.0,374.0
WL01,2014-06-01 00:00:00,340.0,1.0,175.0,364.0
WL01,2014-05-31 00:00:00,347.0,2.0,142.0,344.0
WL01,2014-05-30 00:00:00,347.0,2.0,425.0,410.0
WL01,2014-05-29 00:00:00,347.0,2.0,450.0,433.0
WL01,2014-05-28 00:00:00,336.0,2.0,466.0,449.0
WL01,2014-05-27 00:00:00,333.0,2.0,479.0,462.0
WL01,2014-05-26 00:00:00,332.0,2.0,147.0,372.0
WL01,2014-05-25 00:00:00,342.0,1.0,172.0,366.0
WL01,2014-05-24 00:00:00,348.0,2.0,141.0,344.0
WL01,2014-05-23 00:00:00,348.0,2.0,426.0,411.0
WL01,2014-05-22 00:00:00,349.0,2.0,451.0,435.0
WL01,2014-05-21 00:00:00,337.0,2.0,467.0,451.0
WL01,2014-05-20 00:00:00,335.0,2.0,463.0,464.0
WL01,2014-05-19 00:00:00,332.0,2.0,142.0,376.0
WL01,2014-05-18 00:00:00,343.0,1.0,176.0,364.0
WL01,2014-05-17 00:00:00,350.0,2.0,163.0,346.0
WL01,2014-05-16 00:00:00,349.0,2.0,429.0,414.0
WL01,2014-05-15 00:00:00,349.0,2.0,455.0,439.0
WL01,2014-05-14 00:00:00,335.0,2.0,473.0,455.0
WL01,2014-05-13 00:00:00,335.0,2.0,402.0,467.0
WL01,2014-05-12 00:00:00,332.0,2.0,144.0,382.0
WL01,2014-05-11 00:00:00,343.0,1.0,179.0,372.0
WL01,2014-05-10 00:00:00,349.0,2.0,178.0,353.0
WL01,2014-05-09 00:00:00,348.0,2.0,433.0,418.0
WL01,2014-05-08 00:00:00,348.0,2.0,457.0,441.0
WL01,2014-05-07 00:00:00,334.0,2.0,473.0,458.0
WL01,2014-05-06 00:00:00,332.0,2.0,407.0,471.0
WL01,2014-05-05 00:00:00,330.0,2.0,150.0,390.0
WL01,2014-05-04 00:00:00,340.0,1.0,182.0,374.0
WL01,2014-05-03 00:00:00,348.0,2.0,206.0,354.0
WL01,2014-05-02 00:00:00,347.0,2.0,438.0,419.0
WL01,2014-05-01 00:00:00,347.0,2.0,462.0,444.0
WL01,2014-04-30 00:00:00,334.0,2.0,478.0,459.0
WL01,2014-04-29 00:00:00,333.0,2.0,395.0,472.0
WL01,2014-04-28 00:00:00,332.0,1.0,153.0,386.0
WL01,2014-04-27 00:00:00,341.0,1.0,181.0,376.0
WL01,2014-04-26 00:00:00,346.0,2.0,202.0,356.0
WL01,2014-04-25 00:00:00,346.0,2.0,436.0,421.0
WL01,2014-04-24 00:00:00,347.0,2.0,463.0,445.0
WL01,2014-04-23 00:00:00,334.0,14.0,454.0,438.0
WL01,2014-04-22 00:00:00,333.0,13.0,-375.0,456.0
WL01,2014-04-21 00:00:00,332.0,12.0,487.0,470.0
WL01,2014-04-20 00:00:00,342.0,12.0,170.0,384.0
WL01,2014-04-19 00:00:00,348.0,13.0,176.0,385.0
WL01,2014-04-18 00:00:00,348.0,14.0,152.0,353.0
WL01,2014-04-17 00:00:00,348.0,14.0,425.0,408.0
WL01,2014-04-16 00:00:00,337.0,14.0,456.0,438.0
WL01,2014-04-15 00:00:00,337.0,14.0,473.0,456.0
WL01,2014-04-14 00:00:00,337.0,13.0,487.0,469.0
WL01,2014-04-13 00:00:00,349.0,13.0,178.0,387.0
WL01,2014-04-12 00:00:00,355.0,14.0,166.0,382.0
WL01,2014-04-11 00:00:00,355.0,15.0,149.0,348.0
WL01,2014-04-10 00:00:00,356.0,15.0,421.0,405.0
WL01,2014-04-09 00:00:00,343.0,15.0,453.0,438.0
WL01,2014-04-08 00:00:00,342.0,14.0,474.0,456.0
WL01,2014-04-07 00:00:00,343.0,13.0,487.0,469.0
WL01,2014-04-06 00:00:00,355.0,14.0,191.0,391.0
WL01,2014-04-05 00:00:00,360.0,14.0,166.0,378.0
WL01,2014-04-04 00:00:00,361.0,16.0,156.0,347.0
WL01,2014-04-03 00:00:00,361.0,16.0,422.0,402.0
WL01,2014-04-02 00:00:00,347.0,16.0,454.0,439.0
WL01,2014-04-01 00:00:00,343.0,15.0,472.0,458.0
WL01,2014-03-31 00:00:00,346.0,,487.0,473.0
WL01,2014-03-30 00:00:00,357.0,16.0,199.0,401.0
WL01,2014-03-29 00:00:00,362.0,,172.0,380.0
WL01,2014-03-28 00:00:00,363.0,,154.0,351.0
WL01,2014-03-27 00:00:00,362.0,,425.0,405.0
WL01,2014-03-26 00:00:00,348.0,17.0,460.0,444.0
WL01,2014-03-25 00:00:00,344.0,16.0,480.0,463.0
WL01,2014-03-24 00:00:00,344.0,16.0,496.0,479.0
WL01,2014-03-23 00:00:00,353.0,17.0,200.0,410.0
WL01,2014-03-22 00:00:00,355.0,,165.0,386.0
WL01,2014-03-21 00:00:00,353.0,,156.0,362.0
WL01,2014-03-20 00:00:00,354.0,,432.0,410.0
WL01,2014-03-19 00:00:00,322.0,,473.0,455.0
WL01,2014-03-18 00:00:00,335.0,,476.0,459.0
WL01,2014-03-17 00:00:00,342.0,,172.0,416.0
WL01,2014-03-16 00:00:00,345.0,16.0,141.0,394.0
WL01,2014-03-15 00:00:00,341.0,,148.0,375.0
WL01,2014-03-14 00:00:00,335.0,,343.0,418.0
WL01,2014-03-13 00:00:00,425.0,,445.0,431.0
WL01,2014-03-12 00:00:00,226.0,,549.0,547.0
WL01,2014-03-11 00:00:00,339.0,16.0,498.0,483.0
WL01,2014-03-10 00:00:00,346.0,16.0,198.0,435.0
WL01,2014-03-09 00:00:00,353.0,16.0,163.0,393.0
WL01,2014-03-08 00:00:00,354.0,,468.0,448.0
WL01,2014-03-07 00:00:00,355.0,,486.0,470.0
WL01,2014-03-06 00:00:00,344.0,16.0,503.0,484.0
WL01,2014-03-05 00:00:00,401.0,11.0,200.0,437.0
WL01,2014-03-04 00:00:00,264.0,11.0,576.0,558.0
WL01,2014-03-03 00:00:00,354.0,16.0,161.0,365.0
WL01,2014-03-02 00:00:00,360.0,17.0,420.0,403.0
WL01,2014-03-01 00:00:00,357.0,,467.0,451.0
WL01,2014-02-28 00:00:00,358.0,,487.0,471.0
WL01,2014-02-27 00:00:00,348.0,16.0,503.0,486.0
WL01,2014-02-26 00:00:00,340.0,16.0,203.0,440.0
WL01,2014-02-25 00:00:00,342.0,16.0,162.0,396.0
WL01,2014-02-24 00:00:00,348.0,17.0,162.0,371.0
WL01,2014-02-23 00:00:00,391.0,15.0,415.0,409.0
WL01,2014-02-22 00:00:00,311.0,12.0,520.0,518.0
WL01,2014-02-21 00:00:00,359.0,16.0,490.0,473.0
WL01,2014-02-20 00:00:00,349.0,17.0,507.0,489.0
WL01,2014-02-19 00:00:00,341.0,17.0,195.0,441.0
WL01,2014-02-18 00:00:00,339.0,,165.0,400.0
WL01,2014-02-17 00:00:00,349.0,17.0,159.0,376.0
WL01,2014-02-16 00:00:00,321.0,12.0,430.0,406.0
WL01,2014-02-15 00:00:00,360.0,16.0,473.0,457.0
WL01,2014-02-14 00:00:00,360.0,16.0,495.0,476.0
WL01,2014-02-13 00:00:00,350.0,18.0,510.0,493.0
WL01,2014-02-12 00:00:00,343.0,17.0,199.0,445.0
WL01,2014-02-11 00:00:00,341.0,17.0,168.0,403.0
WL01,2014-02-10 00:00:00,352.0,16.0,152.0,379.0
WL01,2014-02-09 00:00:00,357.0,16.0,423.0,418.0
WL01,2014-02-08 00:00:00,354.0,16.0,484.0,465.0
WL01,2014-02-07 00:00:00,358.0,17.0,507.0,488.0
WL01,2014-02-06 00:00:00,365.0,19.0,521.0,502.0
WL01,2014-02-05 00:00:00,331.0,19.0,205.0,456.0
WL01,2014-02-04 00:00:00,333.0,16.0,170.0,417.0
WL01,2014-02-03 00:00:00,340.0,18.0,154.0,384.0
WL01,2014-02-02 00:00:00,301.0,45.0,547.0,527.0
WL01,2014-02-01 00:00:00,345.0,16.0,151.0,391.0
WL01,2014-01-31 00:00:00,347.0,,463.0,440.0
WL01,2014-01-30 00:00:00,335.0,21.0,494.0,475.0
WL01,2014-01-29 00:00:00,447.0,6.0,144.0,356.0
WL01,2014-01-28 00:00:00,153.0,13.0,655.0,635.0
WL01,2014-01-27 00:00:00,352.0,20.0,306.0,392.0
WL01,2014-01-26 00:00:00,350.0,20.0,471.0,448.0
WL01,2014-01-25 00:00:00,368.0,20.0,497.0,479.0
WL01,2014-01-24 00:00:00,271.0,20.0,517.0,511.0
WL01,2014-01-23 00:00:00,361.0,18.0,477.0,454.0
WL01,2014-01-22 00:00:00,361.0,19.0,499.0,483.0
WL01,2014-01-21 00:00:00,356.0,19.0,518.0,501.0
WL01,2014-01-20 00:00:00,343.0,18.0,146.0,487.0
WL01,2014-01-19 00:00:00,343.0,18.0,167.0,417.0
WL01,2014-01-18 00:00:00,347.0,20.0,169.0,393.0
WL01,2014-01-17 00:00:00,359.0,20.0,399.0,407.0
WL01,2014-01-16 00:00:00,358.0,20.0,483.0,464.0
WL01,2014-01-15 00:00:00,358.0,20.0,509.0,493.0
WL01,2014-01-14 00:00:00,339.0,47.0,527.0,512.0
WL01,2014-01-13 00:00:00,338.0,19.0,156.0,495.0
WL01,2014-01-12 00:00:00,340.0,19.0,171.0,425.0
WL01,2014-01-11 00:00:00,345.0,19.0,175.0,402.0
WL01,2014-01-10 00:00:00,358.0,20.0,407.0,416.0
WL01,2014-01-09 00:00:00,358.0,20.0,490.0,471.0
WL01,2014-01-08 00:00:00,357.0,22.0,516.0,498.0
WL01,2014-01-07 00:00:00,350.0,22.0,535.0,518.0
WL01,2014-01-06 00:00:00,320.0,16.0,158.0,508.0
WL01,2014-01-05 00:00:00,340.0,22.0,175.0,433.0
WL01,2014-01-04 00:00:00,343.0,20.0,159.0,413.0
WL01,2014-01-03 00:00:00,354.0,20.0,401.0,422.0
WL01,2014-01-02 00:00:00,353.0,28.0,503.0,478.0
WL01,2014-01-01 00:00:00,352.0,24.0,528.0,507.0
WL01,2013-12-30 00:00:00,334.0,24.0,151.0,518.0
WL01,2013-12-29 00:00:00,335.0,,183.0,449.0
WL01,2013-12-28 00:00:00,337.0,25.0,160.0,433.0
WL01,2013-12-27 00:00:00,347.0,29.0,412.0,438.0
WL01,2013-12-26 00:00:00,342.0,27.0,520.0,493.0
WL01,2013-12-25 00:00:00,339.0,26.0,548.0,525.0
WL01,2013-12-24 00:00:00,331.0,28.0,568.0,546.0
WL01,2013-12-23 00:00:00,291.0,26.0,145.0,540.0
WL01,2013-12-22 00:00:00,330.0,29.0,162.0,447.0
WL01,2013-12-21 00:00:00,299.0,,488.0,488.0
WL01,2013-12-20 00:00:00,326.0,60.0,551.0,528.0
WL01,2013-12-19 00:00:00,327.0,30.0,571.0,552.0
WL01,2013-12-18 00:00:00,308.0,29.0,591.0,569.0
WL01,2013-12-17 00:00:00,305.0,30.0,195.0,514.0
WL01,2013-12-16 00:00:00,307.0,31.0,161.0,481.0
WL01,2013-12-15 00:00:00,319.0,35.0,159.0,472.0
WL01,2013-12-14 00:00:00,329.0,,524.0,505.0
WL01,2013-12-13 00:00:00,354.0,39.0,589.0,553.0
WL01,2013-12-12 00:00:00,227.0,18.0,646.0,621.0
WL01,2013-12-11 00:00:00,329.0,37.0,151.0,521.0
WL01,2013-12-10 00:00:00,199.0,0.0,139.0,582.0
WL01,2013-12-09 00:00:00,200.0,0.0,128.0,580.0
WL01,2013-12-08 00:00:00,201.0,0.0,125.0,577.0
WL01,2013-12-07 00:00:00,202.0,0.0,123.0,576.0
WL01,2013-12-06 00:00:00,203.0,0.0,130.0,573.0
WL01,2013-12-05 00:00:00,204.0,0.0,126.0,570.0
WL01,2013-12-04 00:00:00,205.0,,124.0,567.0
WL01,2013-12-03 00:00:00,206.0,,122.0,565.0
WL01,2013-12-02 00:00:00,208.0,,215.0,562.0
WL01,2013-12-01 00:00:00,209.0,0.0,126.0,559.0
WL01,2013-11-30 00:00:00,210.0,4.0,123.0,557.0
WL01,2013-11-29 00:00:00,211.0,4.0,178.0,552.0
WL01,2013-11-28 00:00:00,213.0,0.0,123.0,549.0
WL01,2013-11-27 00:00:00,215.0,4.0,122.0,545.0
WL01,2013-11-26 00:00:00,215.0,4.0,122.0,538.0
WL01,2013-11-25 00:00:00,215.0,4.0,125.0,531.0
WL01,2013-11-24 00:00:00,235.0,4.0,129.0,515.0
WL01,2013-11-23 00:00:00,303.0,18.0,142.0,496.0
WL01,2013-11-22 00:00:00,215.0,16.0,128.0,525.0
WL01,2013-11-21 00:00:00,247.0,12.0,189.0,505.0
WL01,2013-11-20 00:00:00,293.0,32.0,132.0,503.0
WL01,2013-11-19 00:00:00,261.0,12.0,124.0,459.0
WL01,2013-11-18 00:00:00,268.0,20.0,293.0,230.0
WL01,2013-11-17 00:00:00,275.0,24.0,117.0,231.0
WL01,2013-11-16 00:00:00,311.0,12.0,132.0,231.0
WL01,2013-11-15 00:00:00,221.0,12.0,124.0,230.0
WL01,2013-11-14 00:00:00,268.0,,129.0,230.0
WL01,2013-11-13 00:00:00,245.0,12.0,132.0,230.0
WL01,2013-11-12 00:00:00,282.0,24.0,120.0,230.0
WL01,2013-11-11 00:00:00,275.0,32.0,134.0,231.0
WL01,2013-11-10 00:00:00,258.0,16.0,125.0,231.0
WL01,2013-11-09 00:00:00,257.0,25.0,125.0,232.0
WL01,2013-11-08 00:00:00,257.0,22.0,124.0,231.0
WL01,2013-11-07 00:00:00,263.0,30.0,303.0,231.0
WL01,2013-11-06 00:00:00,304.0,24.0,125.0,232.0
WL01,2013-11-05 00:00:00,226.0,12.0,139.0,233.0
WL01,2013-11-04 00:00:00,281.0,20.0,130.0,231.0
WL01,2013-11-03 00:00:00,237.0,8.0,156.0,233.0
WL01,2013-11-02 00:00:00,256.0,16.0,129.0,232.0
WL01,2013-11-01 00:00:00,281.0,20.0,134.0,233.0
WL01,2013-10-31 00:00:00,266.0,16.0,148.0,234.0
WL01,2013-10-30 00:00:00,447.0,8.0,129.0,233.0
WL01,2013-10-29 00:00:00,0.0,8.0,815.0,232.0
WL01,2013-10-28 00:00:00,138.0,,730.0,231.0
WL01,2013-10-27 00:00:00,249.0,8.0,179.0,233.0
WL01,2013-10-26 00:00:00,272.0,5.0,126.0,233.0
WL01,2013-10-25 00:00:00,265.0,16.0,134.0,234.0
WL01,2013-10-24 00:00:00,294.0,28.0,281.0,234.0
WL01,2013-10-23 00:00:00,221.0,4.0,127.0,233.0
WL01,2013-10-22 00:00:00,300.0,36.0,146.0,234.0
WL01,2013-10-21 00:00:00,223.0,4.0,150.0,234.0
WL01,2013-10-20 00:00:00,295.0,28.0,130.0,235.0
WL01,2013-10-19 00:00:00,223.0,20.0,146.0,235.0
WL01,2013-10-18 00:00:00,275.0,16.0,132.0,235.0
WL01,2013-10-17 00:00:00,259.0,18.0,129.0,235.0
WL01,2013-10-16 00:00:00,281.0,20.0,128.0,236.0
WL01,2013-10-15 00:00:00,249.0,20.0,125.0,235.0
WL01,2013-10-14 00:00:00,290.0,32.0,126.0,237.0
WL01,2013-10-13 00:00:00,286.0,20.0,254.0,237.0
WL01,2013-10-12 00:00:00,276.0,22.0,184.0,236.0
WL01,2013-10-11 00:00:00,289.0,28.0,131.0,237.0
WL01,2013-10-10 00:00:00,288.0,32.0,167.0,236.0
WL01,2013-10-09 00:00:00,260.0,16.0,120.0,237.0
WL01,2013-10-08 00:00:00,238.0,32.0,115.0,237.0
WL01,2013-10-07 00:00:00,255.0,32.0,124.0,237.0
WL01,2013-10-06 00:00:00,264.0,32.0,119.0,237.0
WL01,2013-10-05 00:00:00,282.0,20.0,121.0,237.0
WL01,2013-10-04 00:00:00,287.0,20.0,134.0,237.0
WL01,2013-10-03 00:00:00,270.0,24.0,177.0,237.0
WL01,2013-10-02 00:00:00,241.0,20.0,124.0,237.0
WL01,2013-10-01 00:00:00,285.0,20.0,133.0,238.0
WL01,2013-09-30 00:00:00,278.0,28.0,120.0,238.0
WL01,2013-09-29 00:00:00,282.0,32.0,119.0,238.0
WL01,2013-09-28 00:00:00,283.0,,147.0,239.0
WL01,2013-09-27 00:00:00,283.0,17.0,121.0,237.0
WL01,2013-09-26 00:00:00,283.0,8.0,123.0,239.0
WL01,2013-09-25 00:00:00,302.0,36.0,241.0,239.0
WL01,2013-09-24 00:00:00,230.0,4.0,117.0,238.0
WL01,2013-09-23 00:00:00,282.0,24.0,132.0,239.0
WL01,2013-09-22 00:00:00,293.0,36.0,298.0,239.0
WL01,2013-09-21 00:00:00,295.0,36.0,115.0,240.0
WL01,2013-09-20 00:00:00,223.0,,124.0,238.0
WL01,2013-09-19 00:00:00,275.0,24.0,128.0,239.0
WL01,2013-09-18 00:00:00,285.0,32.0,118.0,240.0
WL01,2013-09-17 00:00:00,223.0,,129.0,239.0
WL01,2013-09-16 00:00:00,277.0,,122.0,239.0
WL01,2013-09-15 00:00:00,243.0,10.0,141.0,240.0
WL01,2013-09-14 00:00:00,282.0,10.0,225.0,239.0
WL01,2013-09-13 00:00:00,237.0,12.0,126.0,239.0
WL01,2013-09-12 00:00:00,255.0,,132.0,239.0
WL01,2013-09-11 00:00:00,237.0,12.0,269.0,238.0
WL01,2013-09-10 00:00:00,248.0,8.0,122.0,238.0
WL01,2013-09-09 00:00:00,229.0,8.0,131.0,239.0
WL01,2013-09-08 00:00:00,281.0,,125.0,239.0
WL01,2013-09-07 00:00:00,246.0,12.0,114.0,239.0
WL01,2013-09-06 00:00:00,230.0,12.0,125.0,239.0
WL01,2013-09-05 00:00:00,279.0,12.0,121.0,239.0
WL01,2013-09-04 00:00:00,245.0,14.0,126.0,239.0
WL01,2013-09-03 00:00:00,246.0,16.0,220.0,239.0
WL01,2013-09-02 00:00:00,245.0,8.0,127.0,239.0
WL01,2013-09-01 00:00:00,242.0,12.0,135.0,239.0
WL01,2013-08-31 00:00:00,242.0,8.0,268.0,239.0
WL01,2013-08-30 00:00:00,246.0,,122.0,240.0
WL01,2013-08-29 00:00:00,241.0,,130.0,239.0
WL01,2013-08-28 00:00:00,237.0,,129.0,239.0
WL01,2013-08-27 00:00:00,241.0,,123.0,240.0
WL01,2013-08-26 00:00:00,243.0,,125.0,240.0
WL01,2013-08-25 00:00:00,248.0,12.0,119.0,240.0
WL01,2013-08-24 00:00:00,249.0,,116.0,240.0
WL01,2013-08-23 00:00:00,252.0,,195.0,240.0
WL01,2013-08-22 00:00:00,256.0,,125.0,240.0
WL01,2013-08-21 00:00:00,276.0,,129.0,240.0
WL01,2013-08-20 00:00:00,320.0,32.0,290.0,241.0
WL01,2013-08-19 00:00:00,286.0,20.0,123.0,241.0
WL01,2013-08-18 00:00:00,288.0,28.0,144.0,241.0
WL01,2013-08-17 00:00:00,270.0,20.0,136.0,240.0
WL01,2013-08-16 00:00:00,284.0,28.0,131.0,241.0
WL01,2013-08-15 00:00:00,279.0,12.0,136.0,241.0
WL01,2013-08-14 00:00:00,279.0,,129.0,241.0
WL01,2013-08-13 00:00:00,279.0,24.0,127.0,241.0
WL01,2013-08-12 00:00:00,261.0,16.0,172.0,241.0
WL01,2013-08-11 00:00:00,291.0,8.0,123.0,241.0
WL01,2013-08-10 00:00:00,289.0,,140.0,241.0
WL01,2013-08-09 00:00:00,279.0,,274.0,241.0
WL01,2013-08-08 00:00:00,279.0,24.0,128.0,241.0
WL01,2013-08-07 00:00:00,283.0,24.0,140.0,242.0
WL01,2013-08-06 00:00:00,300.0,36.0,145.0,241.0
WL01,2013-08-05 00:00:00,295.0,32.0,120.0,241.0
WL01,2013-08-04 00:00:00,290.0,36.0,138.0,242.0
WL01,2013-08-03 00:00:00,299.0,40.0,128.0,242.0
WL01,2013-08-02 00:00:00,311.0,40.0,127.0,242.0
WL01,2013-08-01 00:00:00,292.0,40.0,132.0,242.0
WL01,2013-07-31 00:00:00,216.0,,146.0,241.0
WL01,2013-07-30 00:00:00,291.0,32.0,133.0,241.0
WL01,2013-07-29 00:00:00,257.0,24.0,265.0,241.0
WL01,2013-07-28 00:00:00,259.0,18.0,125.0,241.0
WL01,2013-07-27 00:00:00,256.0,20.0,127.0,241.0
WL01,2013-07-26 00:00:00,253.0,18.0,144.0,241.0
WL01,2013-07-25 00:00:00,243.0,12.0,129.0,241.0
WL01,2013-07-24 00:00:00,249.0,16.0,269.0,240.0
WL01,2013-07-23 00:00:00,241.0,,125.0,241.0
WL01,2013-07-22 00:00:00,229.0,10.0,130.0,241.0
WL01,2013-07-21 00:00:00,247.0,16.0,145.0,242.0
WL01,2013-07-20 00:00:00,258.0,20.0,129.0,242.0
WL01,2013-07-19 00:00:00,236.0,8.0,268.0,241.0
WL01,2013-07-18 00:00:00,208.0,8.0,249.0,241.0
WL01,2013-07-17 00:00:00,249.0,18.0,126.0,242.0
WL01,2013-07-16 00:00:00,240.0,16.0,145.0,242.0
WL01,2013-07-15 00:00:00,213.0,4.0,131.0,241.0
WL01,2013-07-14 00:00:00,246.0,12.0,133.0,242.0
WL01,2013-07-13 00:00:00,245.0,14.0,136.0,242.0
WL01,2013-07-12 00:00:00,244.0,4.0,130.0,242.0
WL01,2013-07-11 00:00:00,247.0,2.0,132.0,242.0
WL01,2013-07-10 00:00:00,234.0,1.0,131.0,242.0
WL01,2013-07-09 00:00:00,265.0,6.0,129.0,242.0
WL01,2013-07-08 00:00:00,248.0,8.0,134.0,242.0
WL01,2013-07-07 00:00:00,249.0,16.0,129.0,242.0
WL01,2013-07-06 00:00:00,250.0,16.0,130.0,242.0
WL01,2013-07-05 00:00:00,247.0,16.0,131.0,242.0
WL01,2013-07-04 00:00:00,244.0,14.0,130.0,242.0
WL01,2013-07-03 00:00:00,243.0,12.0,141.0,242.0
WL01,2013-07-02 00:00:00,247.0,14.0,136.0,243.0
WL01,2013-07-01 00:00:00,232.0,8.0,136.0,242.0
WL01,2013-06-30 00:00:00,245.0,14.0,131.0,242.0
WL01,2013-06-29 00:00:00,244.0,12.0,134.0,242.0
WL01,2013-06-28 00:00:00,237.0,16.0,266.0,242.0
WL01,2013-06-27 00:00:00,253.0,12.0,135.0,243.0
WL01,2013-06-26 00:00:00,244.0,12.0,142.0,243.0
WL01,2013-06-25 00:00:00,240.0,8.0,132.0,243.0
WL01,2013-06-24 00:00:00,243.0,8.0,130.0,242.0
WL01,2013-06-23 00:00:00,245.0,8.0,280.0,242.0
WL01,2013-06-22 00:00:00,228.0,4.0,143.0,243.0
WL01,2013-06-21 00:00:00,291.0,26.0,138.0,243.0
WL01,2013-06-20 00:00:00,271.0,26.0,158.0,245.0
WL01,2013-06-19 00:00:00,245.0,12.0,139.0,243.0
WL01,2013-06-18 00:00:00,248.0,16.0,145.0,243.0
WL01,2013-06-17 00:00:00,250.0,8.0,143.0,243.0
WL01,2013-06-16 00:00:00,253.0,16.0,149.0,243.0
WL01,2013-06-15 00:00:00,262.0,18.0,140.0,243.0
WL01,2013-06-14 00:00:00,280.0,22.0,139.0,243.0
WL01,2013-06-13 00:00:00,307.0,28.0,149.0,244.0
WL01,2013-06-12 00:00:00,329.0,48.0,158.0,246.0
WL01,2013-06-11 00:00:00,264.0,35.0,133.0,242.0
WL01,2013-06-10 00:00:00,290.0,28.0,133.0,243.0
WL01,2013-06-09 00:00:00,266.0,21.0,139.0,243.0
WL01,2013-06-08 00:00:00,263.0,17.0,139.0,243.0
WL01,2013-06-07 00:00:00,259.0,21.0,138.0,243.0
WL01,2013-06-06 00:00:00,272.0,17.0,136.0,243.0
WL01,2013-06-05 00:00:00,289.0,20.0,138.0,245.0
WL01,2013-06-04 00:00:00,279.0,28.0,143.0,245.0
WL01,2013-06-03 00:00:00,268.0,28.0,142.0,245.0
WL01,2013-06-02 00:00:00,280.0,40.0,144.0,245.0
WL01,2013-06-01 00:00:00,266.0,20.0,141.0,245.0
WL01,2013-05-31 00:00:00,257.0,20.0,144.0,244.0
WL01,2013-05-30 00:00:00,248.0,22.0,145.0,243.0
WL01,2013-05-29 00:00:00,252.0,10.0,148.0,244.0
WL01,2013-05-28 00:00:00,235.0,16.0,145.0,243.0
WL01,2013-05-27 00:00:00,248.0,8.0,143.0,244.0
WL01,2013-05-26 00:00:00,242.0,24.0,145.0,244.0
WL01,2013-05-25 00:00:00,264.0,21.0,149.0,244.0
WL01,2013-05-24 00:00:00,217.0,4.0,145.0,244.0
WL01,2013-05-23 00:00:00,268.0,17.0,142.0,244.0
WL01,2013-05-22 00:00:00,275.0,32.0,141.0,245.0
WL01,2013-05-21 00:00:00,232.0,6.0,146.0,244.0
WL01,2013-05-20 00:00:00,265.0,20.0,142.0,245.0
WL01,2013-05-19 00:00:00,263.0,18.0,145.0,245.0
WL01,2013-05-18 00:00:00,261.0,22.0,145.0,245.0
WL01,2013-05-17 00:00:00,275.0,,137.0,245.0
